tweet_id,safe_text,label,agreement,label_name,char_len,word_len,text_norm
VY5OPSAL,Great talk w <user> re #MeaslesOutbreak. #immunizations save lives &amp; are safe for almost all kids! #orleg <url>,1.0,0.6666666666666666,positive,115,18,great talk w user re measlesoutbreak immunizations save lives amp are safe for almost all kids orleg url
GQTRBMUB,"After further investigation, my assassin is an idiot. Ive spent the last five years building up an immunity to iocaine powder and rat poison",0.0,1.0,neutral,140,24,after further investigation my assassin is an idiot ive spent the last five years building up an immunity to iocaine powder and rat poison
D616Y9OO,Government Shutdown Stops CDC Flu Monitoring: FORT WORTH (CBS 11 NEWS) - Routine warnings to get a flu vaccine... <url>,0.0,0.6666666666666666,neutral,119,20,government shutdown stops cdc flu monitoring fort worth cbs 11 news routine warnings to get a flu vaccine url
FRPLIEGY,You're psychotic if you are not vaccinating your kids.,1.0,1.0,positive,54,9,youre psychotic if you are not vaccinating your kids
9H54DEMD,Stop being granola and vaccinate your children! 👿,1.0,1.0,positive,49,8,stop being granola and vaccinate your children 👿
KBS22V6Q,Vaccinate your damn kids or don't fucking have them. Period.,1.0,1.0,positive,60,10,vaccinate your damn kids or dont fucking have them period
QBIFGBC9,"Vaccines are safe, but there are rare, unexpected risks: There's no doubt that childhood vaccines are generally… <url>",0.0,0.6666666666666666,neutral,118,18,vaccines are safe but there are rare unexpected risks theres no doubt that childhood vaccines are generally… url
QDA0UE3F,<url> chip in for Lilly her health bills are in the thousands after suffering adverse reaction to rabies vaccine,0.0,0.6666666666666666,neutral,112,19,url chip in for lilly her health bills are in the thousands after suffering adverse reaction to rabies vaccine
M8ZMH0HB,Do your kids have their #immunizations? They are doing them for FREE at Howard  @ Howard University Hospital <url>,1.0,0.6666666666666666,positive,114,19,do your kids have their immunizations they are doing them for free at howard howard university hospital url
YFW6GEBS,I didn't go to school Monday or Tuesday therefore I was NOT exposed to measles :),0.0,0.6666666666666666,neutral,81,16,i didnt go to school monday or tuesday therefore i was not exposed to measles
U2XK87HP,"Roald Dahl, Who Lost His Daughter to Measles, Writes a Heartbreaking Letter about Vaccinations <url>",1.0,0.6666666666666666,positive,100,15,roald dahl who lost his daughter to measles writes a heartbreaking letter about vaccinations url
SURTANBM,These high-tech immunizations fight disease without needles: <url>,1.0,1.0,positive,66,8,these hightech immunizations fight disease without needles url
F09NBFID,#enterovirus68 No vaccine for it. Affecting children across US! <url> Pernicious and subtle. Parents: Monitor your children,0.0,0.6666666666666666,neutral,123,17,enterovirus68 no vaccine for it affecting children across us url pernicious and subtle parents monitor your children
V9D94IGN,"Homeland Security employee who helped license animal vaccine is a Sammies finalist: As a child, Michelle Colby... <url>",0.0,1.0,neutral,119,18,homeland security employee who helped license animal vaccine is a sammies finalist as a child michelle colby url
W26K3JPI,"Just saw ""vaccines contain harmful toxins"" on my TL ......",1.0,0.6666666666666666,positive,58,10,just saw vaccines contain harmful toxins on my tl
XGNJAFT9,<user> Will it also reduce the risks of being targeted by anti-vaccine conspiracy theorists?,1.0,1.0,positive,92,14,user will it also reduce the risks of being targeted by antivaccine conspiracy theorists
2LGVOESB,<user> My mom had measles as child b4 vaccine was available.Watched her friend end up in a wheelchair b/c of polio.This is idiotic,1.0,1.0,positive,130,23,user my mom had measles as child b4 vaccine was availablewatched her friend end up in a wheelchair bc of poliothis is idiotic
4GHZ1DJI,SF2136 [NEW] A bill for an act requiring immunization against meningococcal disease for certain students. (Forme... <url>,0.0,1.0,neutral,121,17,sf2136 new a bill for an act requiring immunization against meningococcal disease for certain students forme url
590XNEZQ,California Is Now Safer Thanks to Mandatory Vaccination Law <url>,1.0,1.0,positive,65,10,california is now safer thanks to mandatory vaccination law url
50VAUI9L,“<user> U.S. measles cases rise 18.6% over past week <url> <url> great. Thanks #AntiVaxxer,1.0,0.6666666666666666,positive,90,14,“user us measles cases rise 186 over past week url url great thanks antivaxxer
NNC2OVM3,"At the pharmacy getting vaccinated for flu and pneumonia. (at <user> in Falls Church, VA) <url>",1.0,1.0,positive,95,16,at the pharmacy getting vaccinated for flu and pneumonia at user in falls church va url
38EDVJC5,The best goalie in the league will be a game time decision tonight #TeamLedge #measles,0.0,1.0,neutral,86,15,the best goalie in the league will be a game time decision tonight teamledge measles
707KONYQ,I agree w/ DelGrosso: bill does say those who don't immunize kids are ignorant - because they are. <url> #coleg #copolitics,1.0,0.6666666666666666,positive,123,21,i agree w delgrosso bill does say those who dont immunize kids are ignorant because they are url coleg copolitics
1MYCTX9L,Good times #TheAdventuresOfBDiamendz #CF2DEFBOYZ #CrimeFamRecordz #Baltimore #Dmv #MMR #DemBoyz… <url>,0.0,1.0,neutral,102,10,good times theadventuresofbdiamendz cf2defboyz crimefamrecordz baltimore dmv mmr demboyz… url
JOVZCMEE,Mean mom award of the day goes to me. Both kids got vaccines. One got a haircut. Dragged them around for 6 hours today. #meanmom #mommylife,1.0,0.6666666666666666,positive,139,26,mean mom award of the day goes to me both kids got vaccines one got a haircut dragged them around for 6 hours today meanmom mommylife
QM1GKEU9,#rabies prevention program using fixed-wing aircraft to drop #vaccine won't harm #pets.,1.0,0.6666666666666666,positive,87,12,rabies prevention program using fixedwing aircraft to drop vaccine wont harm pets
QIUT7ANR,<user> I don't think you have any idea what professionalism is. STOP using autism as a scare tactic <user> <user>,1.0,1.0,positive,113,20,user i dont think you have any idea what professionalism is stop using autism as a scare tactic user user
5HY6756R,".<user> 1 in 5 children are w/o lifesaving vaccines, pls change this &amp; put #immunizationfirst on the <user> Summit agenda",1.0,1.0,positive,125,20,user 1 in 5 children are wo lifesaving vaccines pls change this amp put immunizationfirst on the user summit agenda
W59RYJHK,"I want to hug my bio professor. She goes ""don't ever pull some jenny McCarthy shit and tell me vaccines cause autism""",1.0,0.6666666666666666,positive,117,22,i want to hug my bio professor she goes dont ever pull some jenny mccarthy shit and tell me vaccines cause autism
8XUBKOK8,"Geof leading the cheers circa 1988 UCLA @ USuCk, Troy  Aikman vs Rodney Peete #measles. Thank you Geof… <url>",0.0,1.0,neutral,109,19,geof leading the cheers circa 1988 ucla usuck troy aikman vs rodney peete measles thank you geof… url
LXWBUZOI,This wind probably blowing the measles around like damn,0.0,1.0,neutral,55,9,this wind probably blowing the measles around like damn
FLPXUS3M,<user> lol...I forgot your pockets got the mumps mines have the measles,0.0,1.0,neutral,71,12,user loli forgot your pockets got the mumps mines have the measles
3R2E2J9Z,<user> it was originally gonna just be VACCINATE YO KIDS but it sounded better when I told everyone to hide their wives. i think.,1.0,0.6666666666666666,positive,129,24,user it was originally gonna just be vaccinate yo kids but it sounded better when i told everyone to hide their wives i think
LPIEO7YS,"This is scary ""<user> How many people aren't vaccinating their kids in your state? <url> <url>",1.0,0.6666666666666666,positive,94,16,this is scary user how many people arent vaccinating their kids in your state url url
B4VVTUGA,"<user> w/my 3rd child I went slow, 1 vaccine at a time. Began to see health probs, plus research enlightening me. We stopped.",-1.0,0.6666666666666666,negative,125,23,user wmy 3rd child i went slow 1 vaccine at a time began to see health probs plus research enlightening me we stopped
IV9N8IDD,“<user> Seattle Kings Of Leon fans may have been exposed to measles <url> <user>,0.0,1.0,neutral,80,14,“user seattle kings of leon fans may have been exposed to measles url user
Z4FFKJEH,Vaccinate other people's children.,1.0,1.0,positive,34,4,vaccinate other peoples children
IBL906O0,"<user> I get that I have three sons on the spectrum, and that the possibility that is a result of vaccine injury is very real.",-1.0,1.0,negative,126,25,user i get that i have three sons on the spectrum and that the possibility that is a result of vaccine injury is very real
R9F53JOG,Upside: a kennel cough vaccine is available for the recent outbreak in Chicago. Downside: all those damn autistic dogs.,1.0,0.6666666666666666,positive,119,19,upside a kennel cough vaccine is available for the recent outbreak in chicago downside all those damn autistic dogs
3602OHX1,<user>  are all current measles infectees unvaccinated?,0.0,0.6666666666666666,neutral,55,7,user are all current measles infectees unvaccinated
X07V1W60,Health officials promote flu shot during National Influenza Vaccination Week: National Influenza Vaccination Week... <url>,0.0,1.0,neutral,122,15,health officials promote flu shot during national influenza vaccination week national influenza vaccination week url
4NEGI03I,We just had a full on debate about the pros and cons of vaccinating children. I think I'm gonna like this class.,0.0,1.0,neutral,112,22,we just had a full on debate about the pros and cons of vaccinating children i think im gonna like this class
TJ2G6LA6,Spirit of Pisgah 2014 #teamdundee #gravel #mmr @ Loess Hills State Forest <url>,0.0,1.0,neutral,79,13,spirit of pisgah 2014 teamdundee gravel mmr loess hills state forest url
LU9JBXKU,A <user> classic on <user> Measles and the media: Are parents are being duped? <url>,0.0,0.6666666666666666,neutral,84,15,a user classic on user measles and the media are parents are being duped url
8SYLB8P8,Who okayed having a likely unvaccinated Jenny McCarthy put smack dab in Times Square among 1 million people?  #influenzapandemic #MMR,1.0,1.0,positive,133,20,who okayed having a likely unvaccinated jenny mccarthy put smack dab in times square among 1 million people influenzapandemic mmr
BVK9RMKC,"What's awful is there are researchers working to cure Alzheimer's, cancer, ALS. Now do they have to stop to find a cure for measles",1.0,0.6666666666666666,positive,131,24,whats awful is there are researchers working to cure alzheimers cancer als now do they have to stop to find a cure for measles
OS5IPA2C,If you dont want to vaccinate your children home school them.,1.0,1.0,positive,61,11,if you dont want to vaccinate your children home school them
QMZ7Q90N,Must. Stay. Awake. 👶😬 #baby #teething #immunizations,0.0,0.6666666666666666,neutral,52,7,must stay awake 👶😬 baby teething immunizations
LRCLHY3P,St. Sen. Richard Pan <user> wants to repeal the state's personal belief exemption when it comes to vaccinations. <url>,-1.0,0.3333333333333333,negative,118,19,st sen richard pan user wants to repeal the states personal belief exemption when it comes to vaccinations url
2GDISYG8,“<user> Harry Reid spews nothing but hatred &amp; lies while having immunity on Senate floor. What a shameful coward! #tcot #patriotism”,0.0,1.0,neutral,136,21,“user harry reid spews nothing but hatred amp lies while having immunity on senate floor what a shameful coward tcot patriotism”
056Y26SH,Listening to <user> : Philosophical exemptions to vaccines are truly fear exemptions.  #vaccineswork #aap12,1.0,1.0,positive,107,14,listening to user philosophical exemptions to vaccines are truly fear exemptions vaccineswork aap12
J77EKH41,#LoriInLabor bleeding? Zombie baby? Or will it be the cure. An immunity baby:o,0.0,0.6666666666666666,neutral,78,13,loriinlabor bleeding zombie baby or will it be the cure an immunity babyo
KJAVZ019,Just spent 3 hours at an elementary school. I think I need more than vaccinations. #IAMTHEHERD,1.0,1.0,positive,94,16,just spent 3 hours at an elementary school i think i need more than vaccinations iamtheherd
6TQEFH9R,"""<user> <user> #VaxTruth ""The measles vaccine has failed.""
<url> <user> #CDCwhistleblower",-1.0,1.0,negative,89,11,user user vaxtruth the measles vaccine has failed url user cdcwhistleblower
ZN6T6R3K,<user> How do U explain (away) massive drop in cases/deaths prior 2 use of #vaccines?,1.0,0.6666666666666666,positive,85,15,user how do u explain away massive drop in casesdeaths prior 2 use of vaccines
U1620EZP,Measles Warning Posted At Milpitas Dave &amp; Buster’s Restaurant In Great Mall <url>,0.0,1.0,neutral,85,13,measles warning posted at milpitas dave amp buster’s restaurant in great mall url
2X6URRL7,"Measles in the news, where you might not expect it. <url>",0.0,0.6666666666666666,neutral,57,11,measles in the news where you might not expect it url
AEDFNW72,CIA's use of a vaccination program played a role in the shootings of several health workers in #Pakistan <url> #endpolio,1.0,0.6666666666666666,positive,120,20,cias use of a vaccination program played a role in the shootings of several health workers in pakistan url endpolio
GF780FXO,"I love that #parents can now threaten their kids w/a trip 2 #Disneyland if they act up. ""You behave or I will let you catch the #measles!l",0.0,1.0,neutral,138,27,i love that parents can now threaten their kids wa trip 2 disneyland if they act up you behave or i will let you catch the measlesl
6G6N5ISG,People who still listen to Linkin Park probably still don't vaccinate their children,1.0,0.6666666666666666,positive,84,13,people who still listen to linkin park probably still dont vaccinate their children
DUANP3BG,"<user>
No1is paying those pledges
OBAMA sends
troops2contract
Ebola&amp;
steal their health jobs&amp;eat
their food
Russia makes a VACCINE!",0.0,1.0,neutral,139,19,user no1is paying those pledges obama sends troops2contract ebolaamp steal their health jobsampeat their food russia makes a vaccine
WBSBDHBQ,Dogs require tags as proof of vaccines but kids can run around infecting anyone/everyone just because THEIR parents are idiots. #saywhat,1.0,1.0,positive,136,21,dogs require tags as proof of vaccines but kids can run around infecting anyoneeveryone just because their parents are idiots saywhat
ZIQKEDR1,"MCHD Back to School event tomorrow in parking lot. Catch up your kids immunizations, sports physicals &amp; get free school supplies 8:30-12pm",1.0,1.0,positive,142,22,mchd back to school event tomorrow in parking lot catch up your kids immunizations sports physicals amp get free school supplies 83012pm
TUACHG68,"getting kiddos vaccinated (@ El Paso animal Clinic in Derby, KS) <url>",1.0,1.0,positive,70,12,getting kiddos vaccinated el paso animal clinic in derby ks url
V072BBSB,"Health department offers back-to-school immunizations, physicals: The Florida Department of Health in Duval County… <url>",1.0,0.6666666666666666,positive,121,15,health department offers backtoschool immunizations physicals the florida department of health in duval county… url
ZLB6T9US,"I think this years ""I'm going to disneyworld"" commercial should have a disclaimer about measles outbreak",0.0,1.0,neutral,104,16,i think this years im going to disneyworld commercial should have a disclaimer about measles outbreak
O7YGH609,<user> read the before and after stats on measles and vaccinations (1948 baseline). Alarming. I guess things change when you have kids.,1.0,1.0,positive,135,22,user read the before and after stats on measles and vaccinations 1948 baseline alarming i guess things change when you have kids
1ING3AF5,And even IF autism was caused by vaccines (which it isn't!) I would still prefer autism to polio for my child. #soapbox,1.0,1.0,positive,119,22,and even if autism was caused by vaccines which it isnt i would still prefer autism to polio for my child soapbox
4XZ80CUS,"#pt See, this is what happens when you don't vaccinate! Diseases that are thought to be eliminated rise very quickly! #pleasevaccinate",1.0,1.0,positive,134,21,pt see this is what happens when you dont vaccinate diseases that are thought to be eliminated rise very quickly pleasevaccinate
1Y2ENLL6,<user> <user> <user> <user> I say the polio vaccine had little or nothing 2 do w decline of disease,-1.0,1.0,negative,99,19,user user user user i say the polio vaccine had little or nothing 2 do w decline of disease
604HIJ1U,#InitialsOfSomeoneSpecial MMR. JDR. EFR. SRN. BSS. VRN. SJR. NAE.,0.0,1.0,neutral,65,9,initialsofsomeonespecial mmr jdr efr srn bss vrn sjr nae
R24IBB90,“<user> #genius 17 Reasons Why No One Should Ever Vaccinate Their Kids <url> via <user>,-1.0,1.0,negative,87,15,“user genius 17 reasons why no one should ever vaccinate their kids url via user
O3JI640M,"Can't vaccinate stupid RT “<user> ""I've never heard of these diseases I'm supposed to be vaccinated against!"" Thank the vaccine.”",1.0,0.6666666666666666,positive,129,20,cant vaccinate stupid rt “user ive never heard of these diseases im supposed to be vaccinated against thank the vaccine”
HJ4A77HA,Vaccinate your fucking kids ya dingus.,1.0,0.6666666666666666,positive,38,6,vaccinate your fucking kids ya dingus
2KMLJS05,"<user> as befits a virus with an R factor of 2-3. Now, let's talk about measles... Or the Flu...",0.0,1.0,neutral,96,19,user as befits a virus with an r factor of 23 now lets talk about measles or the flu
JK6YKYSY,"""<user> Disneyland Measles Cases Still Trail Ohio Amish Outbreak As Largest In Recent History <url>",0.0,1.0,neutral,99,15,user disneyland measles cases still trail ohio amish outbreak as largest in recent history url
DLDZ75IH,Yeah because our babies need more vaccines. Up to 10 vaccines on one day that makes no sense what so ever. <url>,-1.0,0.6666666666666666,negative,112,22,yeah because our babies need more vaccines up to 10 vaccines on one day that makes no sense what so ever url
U5EFWHFA,"<url>
Why even vaccinated people can catch measles.",0.0,1.0,neutral,51,8,url why even vaccinated people can catch measles
PPY3PEB0,Parents who question vaccines for kids are almost always highly educated.,-1.0,1.0,negative,73,11,parents who question vaccines for kids are almost always highly educated
39MQEG7E,In our story: meet 1 of 7 students who had meningitis at Princeton &amp; find out why the schools giving out an unapproved vaccine <user>,0.0,1.0,neutral,137,25,in our story meet 1 of 7 students who had meningitis at princeton amp find out why the schools giving out an unapproved vaccine user
3EKROUU6,Latest Vaccine Safety News Might Make You Rethink Shots for Your Kids <url> via <user>,-1.0,1.0,negative,86,15,latest vaccine safety news might make you rethink shots for your kids url via user
I0RS4UHJ,"""<user> Religious vaccination exemptions wll completely end in Aus <url> <url>
DEATH 2 ILLUMINATI",-1.0,0.3333333333333333,negative,97,14,user religious vaccination exemptions wll completely end in aus url url death 2 illuminati
AGZD4HQU,Measles vs #Myeloma  Round 2 <url>,0.0,1.0,neutral,34,6,measles vs myeloma round 2 url
3M0CCAXD,"<user> <user> Recent CDC memo states that TB testing &amp; immunizations are being done at holding stations, but could be a lie.",0.0,1.0,neutral,128,22,user user recent cdc memo states that tb testing amp immunizations are being done at holding stations but could be a lie
Y3RY07F0,People are so fucking misinformed about vaccines Especially new parents. Not vaccinating your kid is horrendous for public health,1.0,1.0,positive,129,19,people are so fucking misinformed about vaccines especially new parents not vaccinating your kid is horrendous for public health
IR1FL5T2,Tarrant County Back to School Roundup coming ... soon: Need a new backpack for school? How about immuninizations?... <url>,0.0,0.6666666666666666,neutral,122,19,tarrant county back to school roundup coming soon need a new backpack for school how about immuninizations url
85I7UXEB,“<user> UN launching massive polio campaign as it aims to vaccinate 20 million kids in Syria <url> FUCK SYRIA,0.0,0.6666666666666666,neutral,109,19,“user un launching massive polio campaign as it aims to vaccinate 20 million kids in syria url fuck syria
9CW00CNL,"So, no, parents should not be allowed to make the decision to not vaccinate their children. It is NOT a personal choice.",1.0,1.0,positive,120,22,so no parents should not be allowed to make the decision to not vaccinate their children it is not a personal choice
UB9VT29Z,#Blockwork #GMF #MMR @ MYRTLE AVE. <url>,0.0,1.0,neutral,40,7,blockwork gmf mmr myrtle ave url
SAO6IGOR,Measles Alert for Dulles Airport Travelers: A passenger infected with measles traveled through Dulles... <url>,0.0,0.6666666666666666,neutral,110,15,measles alert for dulles airport travelers a passenger infected with measles traveled through dulles url
CFYDIMHG,KinderCare changes policies after measles outbreak <url>,0.0,1.0,neutral,56,7,kindercare changes policies after measles outbreak url
RLHGSNV9,"If you don't vaccinate your children, you're an idiot.",1.0,1.0,positive,54,9,if you dont vaccinate your children youre an idiot
HURGT88D,"Even if the flu vaccine is only 60% effective against preventing the flu,it's almost 100% effective in preventing death from flu. #influenza",1.0,1.0,positive,140,22,even if the flu vaccine is only 60 effective against preventing the fluits almost 100 effective in preventing death from flu influenza
NKMUP2XU,<user> cause if you have a severe allergy to something it's wise to avoid it. Dumb question. Vaccinate or keep your kids at home.,1.0,0.6666666666666666,positive,129,24,user cause if you have a severe allergy to something its wise to avoid it dumb question vaccinate or keep your kids at home
6Q91OG6Z,This measles outbreak is scary. I don't wanna take my son nowhere,0.0,1.0,neutral,65,12,this measles outbreak is scary i dont wanna take my son nowhere
5JQOGUML,"""<user> #Measles outbreak spreads in California, other states <url> yeah cause no one vaccinates their kids any more",1.0,1.0,positive,116,18,user measles outbreak spreads in california other states url yeah cause no one vaccinates their kids any more
EE0AWP26,Vaccinate. It could save your child's life or life of another. <url>,1.0,1.0,positive,68,12,vaccinate it could save your childs life or life of another url
R52FSKJ2,School records show low vaccination rates: School immunization records show more than 12 percent of students in… <url>,0.0,0.6666666666666666,neutral,118,18,school records show low vaccination rates school immunization records show more than 12 percent of students in… url
I7VGC9H2,((ELB)) Protect Your Family: I was given the vaccine in school as protection from the measles virus that was around in the 60s. The o...,1.0,1.0,positive,136,25,elb protect your family i was given the vaccine in school as protection from the measles virus that was around in the 60s the o
YFPZ6X34,Both your kids had blunt force trauma to the brain and you wanna say it was a vaccine? #byefelicia #Drphil,-1.0,0.3333333333333333,negative,106,20,both your kids had blunt force trauma to the brain and you wanna say it was a vaccine byefelicia drphil
8QDH30NE,"Public Health teaches people to be afraid of shots. Less likely to go to MD, vaccinate &amp; more #needlephobia #TEDxPT <url>",1.0,0.6666666666666666,positive,125,21,public health teaches people to be afraid of shots less likely to go to md vaccinate amp more needlephobia tedxpt url
614ZTSVK,"Study of more than 95,000 kids finds no link between MMR vaccine and autism <url>",0.0,0.6666666666666666,neutral,81,15,study of more than 95000 kids finds no link between mmr vaccine and autism url
3UEW5BNP,Marin County School District Hears First Grader’s Plea To Ban Personal Exemption Belief For Measles Vaccine: A… <url>,0.0,0.6666666666666666,neutral,117,18,marin county school district hears first grader’s plea to ban personal exemption belief for measles vaccine a… url
GAY21UBO,Want to raise your child “all-natural”? Fine. Don’t complain when he/she gets sick. Measles and disease are natural. <url>,1.0,1.0,positive,122,19,want to raise your child “allnatural” fine don’t complain when heshe gets sick measles and disease are natural url
OI6F7T8G,We should just put families who refuse to #vaccinate their kids on an island and let them live their dark ages dream  <url>,1.0,0.6666666666666666,positive,123,23,we should just put families who refuse to vaccinate their kids on an island and let them live their dark ages dream url
78ZK2FT5,AIDS N : HIV Vaccine: Potentially Effective Immunogen Identified: While vaccines ordinarily employ dead or inactive… <url>,1.0,0.6666666666666666,positive,122,17,aids n hiv vaccine potentially effective immunogen identified while vaccines ordinarily employ dead or inactive… url
3NDC3GPQ,#measles #disney @ Downtown Disney <url>,0.0,1.0,neutral,40,6,measles disney downtown disney url
2WKOIGF1,"if you don't vaccinate your children you are truly a selfish person, you are not only endangering your child but other children as well.",1.0,1.0,positive,136,24,if you dont vaccinate your children you are truly a selfish person you are not only endangering your child but other children as well
VO5HSJ8U,<user> <user> U can choose not to vaccinate ur child for what crazy ideal just do not bring them to out in public  That not good,1.0,1.0,positive,128,26,user user u can choose not to vaccinate ur child for what crazy ideal just do not bring them to out in public that not good
AUCDLGYK,.<user> ==&gt; MN Dept. of Education releases MMR results annually. Often gets the local conversation going on how to make improvements.,0.0,1.0,neutral,136,21,user gt mn dept of education releases mmr results annually often gets the local conversation going on how to make improvements
ZZVTM2M0,"<user> an app that details immunizations requirements for countries you want to visit along with disease outbreak info,",1.0,0.6666666666666666,positive,119,18,user an app that details immunizations requirements for countries you want to visit along with disease outbreak info
AHOELT0X,LAIV preference for kids 2-8years NOT renewed in 2015-16 season due to poor effectiveness in last 2 seasons. #fightflu #vaccines #Iamtheherd,0.0,0.6666666666666666,neutral,140,21,laiv preference for kids 28years not renewed in 201516 season due to poor effectiveness in last 2 seasons fightflu vaccines iamtheherd
IRQJVLLV,“<user> Lawmakers Want Tougher Vaccine Exemptions Amid Measles Outbreak (Reuters) <url> good thinking!,1.0,0.6666666666666666,positive,102,13,“user lawmakers want tougher vaccine exemptions amid measles outbreak reuters url good thinking
4V9ESLN8,"State confiscates newborn over vaccinations <url> is very scary, please read & educate urselfs to be prepared!",0.0,0.6666666666666666,neutral,110,17,state confiscates newborn over vaccinations url is very scary please read educate urselfs to be prepared
JF9TKOQV,Fucking vaccinate your children YOU UNEDUCATED IMBECILE,1.0,1.0,positive,55,7,fucking vaccinate your children you uneducated imbecile
HDD4BPI6,<user> <user> <user> <user> flu vaccine e is hard because there are hundreds of influenzas. Measles is simple.,0.0,0.6666666666666666,neutral,110,18,user user user user flu vaccine e is hard because there are hundreds of influenzas measles is simple
TWPKTU9D,Time to get your flu shot. Earlier is better! Key Facts About Seasonal Flu Vaccine | Seasonal Influenza (Flu) | CDC <url>,1.0,1.0,positive,121,22,time to get your flu shot earlier is better key facts about seasonal flu vaccine seasonal influenza flu cdc url
TT131UHX,"It has been confirmed that the MMR (Measels, Mumps, Rubela) vaccine causes Autism #onlyinamerica",-1.0,0.6666666666666666,negative,96,14,it has been confirmed that the mmr measels mumps rubela vaccine causes autism onlyinamerica
M24O8L7G,<user> ik we are all going to get sick bc u don't vaccinate your child,1.0,1.0,positive,70,15,user ik we are all going to get sick bc u dont vaccinate your child
834535E1,Arguments for or against vaccinations in infants? Wish I could find more solid info.,0.0,1.0,neutral,84,14,arguments for or against vaccinations in infants wish i could find more solid info
FTBEOHD9,<user> I really really hope her kids are autistic and a vaccine would have prevented it,1.0,1.0,positive,87,16,user i really really hope her kids are autistic and a vaccine would have prevented it
05MZI8J1,The #AMA just voted to end personal belief exemptions to #vaccines. Huzzah: <url> <url>,1.0,0.6666666666666666,positive,87,14,the ama just voted to end personal belief exemptions to vaccines huzzah url url
PQUIL3S2,<user> <user> <user> Parents who don't vaccinate their kids without verifiable medical reason probably shouldn't have kids.,1.0,1.0,positive,123,17,user user user parents who dont vaccinate their kids without verifiable medical reason probably shouldnt have kids
6CN3BDLW,"<user> Happy to find you on Twitter. My children are 7 & 8 now, but were both born at home, breast-fed and vaccine-free. Namaste to you.",-1.0,1.0,negative,136,26,user happy to find you on twitter my children are 7 8 now but were both born at home breastfed and vaccinefree namaste to you
DN9HAMH4,The CDC would release their statement on the ineffectiveness of this years flu vaccine the day after I got mine. #Really?!? #notcool,1.0,0.6666666666666666,positive,132,22,the cdc would release their statement on the ineffectiveness of this years flu vaccine the day after i got mine really notcool
CAA43CSE,CDC Responds: Admits Omitting Vaccine Data: <url>,-1.0,1.0,negative,49,7,cdc responds admits omitting vaccine data url
K5BK43KW,<user> What's MMR?,0.0,0.6666666666666666,neutral,18,3,user whats mmr
M4YRGBVO,"Austerity is not a Vaccine to Crisis... It is a Parasite with Pandemic Potential! It Drains Life, Killing Slowly! #OccupyDC",0.0,1.0,neutral,123,20,austerity is not a vaccine to crisis it is a parasite with pandemic potential it drains life killing slowly occupydc
5V87DVFI,"<user> Bah, we'll just rub some ""Essential Oils"" on my childs measles infection. You have Jenny McCarthy to thank for the movement!",-1.0,0.3333333333333333,negative,131,22,user bah well just rub some essential oils on my childs measles infection you have jenny mccarthy to thank for the movement
VCAQ7YC4,<user> did you just compare vaccinating your dog and kids...,0.0,1.0,neutral,60,10,user did you just compare vaccinating your dog and kids
LKT50MPK,#Celiac disease vaccine shows promising results in Phase I trial - Science Daily <url>,0.0,1.0,neutral,86,14,celiac disease vaccine shows promising results in phase i trial science daily url
LGCQ0J0V,Omaha Jackrabbit 2014 #nebraska #gravel #mmr #teamdundee @ Village of Kennard <url>,0.0,1.0,neutral,83,12,omaha jackrabbit 2014 nebraska gravel mmr teamdundee village of kennard url
RW544G74,<user> I'm just not tied to vaccinations being the causation to autism. Other problems? I'm open to that.,0.0,0.6666666666666666,neutral,105,18,user im just not tied to vaccinations being the causation to autism other problems im open to that
6VOW7I1I,"Beautiful, as always! RT <user> Yo! New insolence! Autism One: The yearly anti-vaccine quackfest begins <url>",1.0,1.0,positive,109,16,beautiful as always rt user yo new insolence autism one the yearly antivaccine quackfest begins url
P9IOBR5R,Vaccine+denial+explained:+This+is+how+the+human+brain+plays+the+blame+game <url>,1.0,1.0,positive,80,2,vaccinedenialexplainedthisishowthehumanbrainplaystheblamegame url
DEQ7WPEG,<user> <user> it's convenient for them to be vaccinated by their parents but not vax their innocent but germy little kids,1.0,1.0,positive,121,21,user user its convenient for them to be vaccinated by their parents but not vax their innocent but germy little kids
2111FMRJ,@ Got Damn It - Jennifair (Produced by Drum Mage!) #SINS: <url> via <user> #MMR <url>,0.0,1.0,neutral,85,16,got damn it jennifair produced by drum mage sins url via user mmr url
M1JGQLD2,<user> <user> okay stop vaccinating till we.find a vaccination that doesnt put our childrens health in jeopardy,-1.0,1.0,negative,111,17,user user okay stop vaccinating till wefind a vaccination that doesnt put our childrens health in jeopardy
B0LYY0EQ,#MMR new Resturant doing well in Brooklyn 4404 ave J Between Kings Hwy and Troy <url>,0.0,1.0,neutral,85,16,mmr new resturant doing well in brooklyn 4404 ave j between kings hwy and troy url
762O38IJ,Measles outbreak: Father asks California school district to ban children who haven’t been immunized: Rhett Krawitt… <url>,1.0,0.6666666666666666,positive,121,17,measles outbreak father asks california school district to ban children who haven’t been immunized rhett krawitt… url
689ZI3NQ,<user> WHAT I TOLD YOU CUDDY #MMR #ManyMenRecords 🔥🔥🔥🔥 #Wicked @ Carli's Lounge <url>,0.0,1.0,neutral,85,14,user what i told you cuddy mmr manymenrecords 🔥🔥🔥🔥 wicked carlis lounge url
K2L5ER8C,<user> <user>  vaccinations 4 babies starts it all up,-1.0,0.6666666666666666,negative,53,9,user user vaccinations 4 babies starts it all up
