url,publishedAt,title,description,content,source_name,source_url,text_full,text_clean,text_processed
https://7news.com.au/news/us-refuses-application-for-new-mrna-flu-vaccine-c-21599027,2026-02-11 00:43:23+00:00,US refuses application for new mRNA flu vaccine,An application for a new flu vaccine made with Nobel Prize-winning mRNA technology has been knocked back by the US authority overseen by Robert F Kennedy Jr.,"The US Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology.
The news is the latest sign of the FDA’s heightened scrutiny of vaccines under Health Secretary Rob... [2426 chars]",7NEWS Australia,https://7news.com.au,"US refuses application for new mRNA flu vaccine An application for a new flu vaccine made with Nobel Prize-winning mRNA technology has been knocked back by the US authority overseen by Robert F Kennedy Jr. The US Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology.
The news is the latest sign of the FDA’s heightened scrutiny of vaccines under Health Secretary Rob... [2426 chars]",US refuses application for new mRNA flu vaccine An application for a new flu vaccine made with Nobel Prize-winning mRNA technology has been knocked back by the US authority overseen by Robert F Kennedy Jr. The US Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology. The news is the latest sign of the FDA’s heightened scrutiny of vaccines under Health Secretary Rob... [2426 chars],refuse application new mrna flu vaccine application new flu vaccine make nobel prizewinne mrna technology knock back authority oversee robert kennedy food drug administration refuse consider moderna application new flu vaccine make nobel prizewinne mrna technology news late sign fda heighten scrutiny vaccine health secretary rob chars
https://www.independent.co.uk/news/health/moderna-flu-vaccine-fda-mrna-b2917901.html,2026-02-11 00:32:11+00:00,FDA declines to review Moderna’s new flu vaccine,This decision signals heightened scrutiny of vaccines by the FDA under Health Secretary Robert F. Kennedy Jr.,"The U.S. Food and Drug Administration (FDA) has refused to consider Moderna’s application for a new flu vaccine, which utilizes Nobel Prize-winning mRNA technology, the company announced on Tuesday.
This decision signals heightened scrutiny of vaccin... [2884 chars]",The Independent,https://www.independent.co.uk,"FDA declines to review Moderna’s new flu vaccine This decision signals heightened scrutiny of vaccines by the FDA under Health Secretary Robert F. Kennedy Jr. The U.S. Food and Drug Administration (FDA) has refused to consider Moderna’s application for a new flu vaccine, which utilizes Nobel Prize-winning mRNA technology, the company announced on Tuesday.
This decision signals heightened scrutiny of vaccin... [2884 chars]","FDA declines to review Moderna’s new flu vaccine This decision signals heightened scrutiny of vaccines by the FDA under Health Secretary Robert F. Kennedy Jr. The U.S. Food and Drug Administration (FDA) has refused to consider Moderna’s application for a new flu vaccine, which utilizes Nobel Prize-winning mRNA technology, the company announced on Tuesday. This decision signals heightened scrutiny of vaccin... [2884 chars]",fda decline review moderna new flu vaccine decision signal heighten scrutiny vaccine fda health secretary robert kennedy food drug administration fda refuse consider moderna application new flu vaccine utilize nobel prizewinne mrna technology company announce tuesday decision signal heighten scrutiny vaccin char
https://www.perthnow.com.au/news/business/us-refuses-application-for-new-mrna-flu-vaccine-c-21598574,2026-02-10 23:48:44+00:00,US refuses application for new mRNA flu vaccine,An application for a new flu vaccine made with Nobel Prize-winning mRNA technology has been knocked back by the US authority overseen by Robert F Kennedy Jr.,"The US Food and Drug Administration is refusing to consider Moderna's application for a new flu vaccine made with Nobel Prize-winning mRNA technology.
The news is the latest sign of the FDA's heightened scrutiny of vaccines under Health Secretary Rob... [2371 chars]",PerthNow,https://www.perthnow.com.au,"US refuses application for new mRNA flu vaccine An application for a new flu vaccine made with Nobel Prize-winning mRNA technology has been knocked back by the US authority overseen by Robert F Kennedy Jr. The US Food and Drug Administration is refusing to consider Moderna's application for a new flu vaccine made with Nobel Prize-winning mRNA technology.
The news is the latest sign of the FDA's heightened scrutiny of vaccines under Health Secretary Rob... [2371 chars]",US refuses application for new mRNA flu vaccine An application for a new flu vaccine made with Nobel Prize-winning mRNA technology has been knocked back by the US authority overseen by Robert F Kennedy Jr. The US Food and Drug Administration is refusing to consider Moderna's application for a new flu vaccine made with Nobel Prize-winning mRNA technology. The news is the latest sign of the FDA's heightened scrutiny of vaccines under Health Secretary Rob... [2371 chars],refuse application new mrna flu vaccine application new flu vaccine make nobel prizewinne mrna technology knock back authority oversee robert kennedy food drug administration refuse consider modernas application new flu vaccine make nobel prizewinne mrna technology news late sign fdas heighten scrutiny vaccine health secretary rob chars
https://www.canberratimes.com.au/story/9172685/us-refuses-application-for-new-mrna-flu-vaccine/,2026-02-10 23:46:43+00:00,US refuses application for new mRNA flu vaccine,An application for a new flu vaccine made with Nobel Prize-winning mRNA technology has been knocked back by...,"Moderna's application for a new flu vaccine has been knocked back by the US authority. Photo: AP PHOTO
The US Food and Drug Administration is refusing to consider Moderna's application for a new flu vaccine made with Nobel Prize-winning mRNA technolo... [4398 chars]",The Canberra Times,https://www.canberratimes.com.au,"US refuses application for new mRNA flu vaccine An application for a new flu vaccine made with Nobel Prize-winning mRNA technology has been knocked back by... Moderna's application for a new flu vaccine has been knocked back by the US authority. Photo: AP PHOTO
The US Food and Drug Administration is refusing to consider Moderna's application for a new flu vaccine made with Nobel Prize-winning mRNA technolo... [4398 chars]",US refuses application for new mRNA flu vaccine An application for a new flu vaccine made with Nobel Prize-winning mRNA technology has been knocked back by... Moderna's application for a new flu vaccine has been knocked back by the US authority. Photo: AP PHOTO The US Food and Drug Administration is refusing to consider Moderna's application for a new flu vaccine made with Nobel Prize-winning mRNA technolo... [4398 chars],refuse application new mrna flu vaccine application new flu vaccine make nobel prizewinne mrna technology knock back modernas application new flu vaccine knock back authority photo photo food drug administration refusing consider modernas application new flu vaccine make nobel prizewinne mrna technolo char
https://www.ajc.com/news/2026/02/moderna-says-fda-refuses-its-application-for-new-mrna-flu-vaccine/,2026-02-10 23:22:57+00:00,Moderna says FDA refuses its application for new mRNA flu vaccine,The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with mRNA technology,"WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday.
The news is the latest sign of the FDA’s heighte... [2662 chars]",The Atlanta Journal-Constitution,https://www.ajc.com,"Moderna says FDA refuses its application for new mRNA flu vaccine The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with mRNA technology WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday.
The news is the latest sign of the FDA’s heighte... [2662 chars]","Moderna says FDA refuses its application for new mRNA flu vaccine The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with mRNA technology WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday. The news is the latest sign of the FDA’s heighte... [2662 chars]",moderna say fda refuse application new mrna flu vaccine food drug administration refuse consider moderna application new flu vaccine make mrna technology washington food drug administration refuse consider moderna application new flu vaccine make nobel prizewinne mrna technology company announce tuesday news late sign fda heighte char
https://apnews.com/article/moderna-vaccine-flu-mrna-2fc551cb2fb45735e67db0a4e2e2b0fb,2026-02-10 23:15:06+00:00,Moderna says FDA will not consider its mRNA flu vaccine,The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with mRNA technology.,"WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday.
The news is the latest sign of the FDA’s heighte... [3128 chars]",The Associated Press,https://apnews.com,"Moderna says FDA will not consider its mRNA flu vaccine The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with mRNA technology. WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday.
The news is the latest sign of the FDA’s heighte... [3128 chars]","Moderna says FDA will not consider its mRNA flu vaccine The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with mRNA technology. WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday. The news is the latest sign of the FDA’s heighte... [3128 chars]",moderna say fda consider mrna flu vaccine food drug administration refuse consider moderna application new flu vaccine make mrna technology washington food drug administration refuse consider moderna application new flu vaccine make nobel prizewinne mrna technology company announce tuesday news late sign fda heighte char
https://wtop.com/europe/2026/02/moderna-says-fda-refuses-its-application-for-new-mrna-flu-vaccine/,2026-02-10 23:15:06+00:00,Moderna says FDA refuses its application for new mRNA flu vaccine,WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA…,"WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday.
The news is the latest sign of the FDA’s heighte... [3261 chars]",WTOP,https://wtop.com,"Moderna says FDA refuses its application for new mRNA flu vaccine WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA… WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday.
The news is the latest sign of the FDA’s heighte... [3261 chars]","Moderna says FDA refuses its application for new mRNA flu vaccine WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA… WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday. The news is the latest sign of the FDA’s heighte... [3261 chars]",moderna say fda refuse application new mrna flu vaccine washington food drug administration refuse consider moderna application new flu vaccine make nobel prizewinne washington food drug administration refusing consider moderna application new flu vaccine make nobel prizewinne mrna technology company announce tuesday news late sign fda heighte char
https://www.newsbreak.com/news/4487020174277-moderna-says-fda-refuses-its-application-for-new-mrna-flu-vaccine,2026-02-10 23:15:05+00:00,Moderna says FDA refuses its application for new mRNA flu vaccine,WASHINGTON -- The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA,"FDA to reassess the safety of BHA, a preservative used in popular snack foods
Federal health officials said Tuesday they will reassess the safety of a chemical called BHA used in foods including potato chips, cereals, frozen meals and meat products. ... [3614 chars]",NewsBreak,https://www.newsbreak.com,"Moderna says FDA refuses its application for new mRNA flu vaccine WASHINGTON -- The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA FDA to reassess the safety of BHA, a preservative used in popular snack foods
Federal health officials said Tuesday they will reassess the safety of a chemical called BHA used in foods including potato chips, cereals, frozen meals and meat products. ... [3614 chars]","Moderna says FDA refuses its application for new mRNA flu vaccine WASHINGTON -- The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA FDA to reassess the safety of BHA, a preservative used in popular snack foods Federal health officials said Tuesday they will reassess the safety of a chemical called BHA used in foods including potato chips, cereals, frozen meals and meat products. ... [3614 chars]",moderna say fda refuse application new mrna flu vaccine washington food drug administration refuse consider moderna application new flu vaccine make nobel prizewinne mrna fda reassess safety bha preservative use popular snack food federal health official say tuesday reassess safety chemical call bha use food include potato chip cereal frozen meal meat product char
https://www.clickondetroit.com/business/2026/02/10/moderna-says-fda-refuses-its-application-for-new-mrna-flu-vaccine/,2026-02-10 23:15:05+00:00,Moderna says FDA refuses its application for new mRNA flu vaccine,The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with mRNA technology.,"WASHINGTON – The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday.
The news is the latest sign of the FDA’s heightened s... [3123 chars]",WDIV ClickOnDetroit,https://www.clickondetroit.com,"Moderna says FDA refuses its application for new mRNA flu vaccine The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with mRNA technology. WASHINGTON – The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday.
The news is the latest sign of the FDA’s heightened s... [3123 chars]","Moderna says FDA refuses its application for new mRNA flu vaccine The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with mRNA technology. WASHINGTON – The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday. The news is the latest sign of the FDA’s heightened s... [3123 chars]",moderna say fda refuse application new mrna flu vaccine food drug administration refuse consider moderna application new flu vaccine make mrna technology washington food drug administration refuse consider moderna application new flu vaccine make nobel prizewinne mrna technology company announce tuesday news late sign fda heighten char
https://www.usnews.com/news/business/articles/2026-02-10/moderna-says-fda-refuses-its-application-for-new-mrna-flu-vaccine,2026-02-10 23:15:00+00:00,Moderna Says FDA Refuses Its Application for New MRNA Flu Vaccine,"WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday.","WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday.
The news is the latest sign of the FDA’s heighte... [3261 chars]",U.S. News & World Report,https://www.usnews.com,"Moderna Says FDA Refuses Its Application for New MRNA Flu Vaccine WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday. WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday.
The news is the latest sign of the FDA’s heighte... [3261 chars]","Moderna Says FDA Refuses Its Application for New MRNA Flu Vaccine WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday. WASHINGTON (AP) — The U.S. Food and Drug Administration is refusing to consider Moderna’s application for a new flu vaccine made with Nobel Prize-winning mRNA technology, the company announced Tuesday. The news is the latest sign of the FDA’s heighte... [3261 chars]",moderna say fda refuse application new mrna flu vaccine washington food drug administration refuse consider moderna application new flu vaccine make nobel prizewinne mrna technology company announce tuesday washington food drug administration refuse consider moderna application new flu vaccine make nobel prizewinne mrna technology company announce tuesday news late sign fda heighte char
https://edition.cnn.com/2026/02/10/health/fda-moderna-mrna-flu-vaccine,2026-02-10 23:06:41+00:00,"FDA refuses to review Moderna’s application for mRNA flu vaccine, company says","The US Food and Drug Administration has refused to accept an application from Moderna to review its first mRNA seasonal flu vaccine, the company said Tuesday, in another setback for the technology that’s been a target of some Trump administration health officials.","The US Food and Drug Administration has refused to accept an application from Moderna to review its first mRNA seasonal flu vaccine, the company said Tuesday, in another setback for the technology that’s been a target of some Trump administration hea... [1960 chars]",Cable News Network,https://edition.cnn.com,"FDA refuses to review Moderna’s application for mRNA flu vaccine, company says The US Food and Drug Administration has refused to accept an application from Moderna to review its first mRNA seasonal flu vaccine, the company said Tuesday, in another setback for the technology that’s been a target of some Trump administration health officials. The US Food and Drug Administration has refused to accept an application from Moderna to review its first mRNA seasonal flu vaccine, the company said Tuesday, in another setback for the technology that’s been a target of some Trump administration hea... [1960 chars]","FDA refuses to review Moderna’s application for mRNA flu vaccine, company says The US Food and Drug Administration has refused to accept an application from Moderna to review its first mRNA seasonal flu vaccine, the company said Tuesday, in another setback for the technology that’s been a target of some Trump administration health officials. The US Food and Drug Administration has refused to accept an application from Moderna to review its first mRNA seasonal flu vaccine, the company said Tuesday, in another setback for the technology that’s been a target of some Trump administration hea... [1960 chars]",fda refuse review moderna application mrna flu vaccine company say food drug administration refuse accept application moderna review first mrna seasonal flu vaccine company say tuesday another setback technology target trump administration health official food drug administration refuse accept application moderna review first mrna seasonal flu vaccine company say tuesday another setback technology target trump administration hea char
https://abc17news.com/cnn-health/2026/02/10/fda-refuses-to-review-modernas-application-for-mrna-flu-vaccine-company-says/,2026-02-10 23:06:41+00:00,"FDA refuses to review Moderna’s application for mRNA flu vaccine, company says","By Meg Tirrell, CNN (CNN) — The US Food and Drug Administration has refused to accept an application from Moderna to review its first mRNA seasonal flu vaccine, the company said Tuesday, in another setback for the technology that’s been a target of some Trump administration health officials. The agency told Moderna that its application","By Meg Tirrell, CNN
(CNN) — The US Food and Drug Administration has refused to accept an application from Moderna to review its first mRNA seasonal flu vaccine, the company said Tuesday, in another setback for the technology that’s been a target of s... [2308 chars]",ABC17News.com,https://abc17news.com,"FDA refuses to review Moderna’s application for mRNA flu vaccine, company says By Meg Tirrell, CNN (CNN) — The US Food and Drug Administration has refused to accept an application from Moderna to review its first mRNA seasonal flu vaccine, the company said Tuesday, in another setback for the technology that’s been a target of some Trump administration health officials. The agency told Moderna that its application By Meg Tirrell, CNN
(CNN) — The US Food and Drug Administration has refused to accept an application from Moderna to review its first mRNA seasonal flu vaccine, the company said Tuesday, in another setback for the technology that’s been a target of s... [2308 chars]","FDA refuses to review Moderna’s application for mRNA flu vaccine, company says By Meg Tirrell, CNN (CNN) — The US Food and Drug Administration has refused to accept an application from Moderna to review its first mRNA seasonal flu vaccine, the company said Tuesday, in another setback for the technology that’s been a target of some Trump administration health officials. The agency told Moderna that its application By Meg Tirrell, CNN (CNN) — The US Food and Drug Administration has refused to accept an application from Moderna to review its first mRNA seasonal flu vaccine, the company said Tuesday, in another setback for the technology that’s been a target of s... [2308 chars]",fda refuse review moderna application mrna flu vaccine company say meg tirrell cnn cnn food drug administration refuse accept application moderna review first mrna seasonal flu vaccine company say tuesday another setback technology target trump administration health official agency tell moderna application meg tirrell cnn cnn food drug administration refuse accept application moderna review first mrna seasonal flu vaccine company say tuesday another setback technology target char
